DATE,DATE & TIME,SIDE,SYMBOL,QTY,PRICE,REALIZED P&L
6/24/1992,1992-06-24-14.09.37.000000,SELL,ZH,1000 ,32.71,
6/24/1992,1992-06-24-14.23.34.000000,SELL,ZEIP,63 ,13.07,
6/24/1992,1992-06-24-14.23.34.000000,SELL,ZEIP,937 ,13.40,
6/24/1992,1992-06-24-14.36.52.000000,SELL,ZEIP,81 ,13.34,
6/24/1992,1992-06-24-14.37.13.000000,SELL,JSG,500 ,22.51,
6/24/1992,1992-06-24-14.37.35.000000,BUY,FGEC,400 ,9.97,
6/24/1992,1992-06-24-14.38.42.000000,BUY,FGEC,300 ,9.98,
6/24/1992,1992-06-24-14.39.39.000000,BUY,FGEC,200 ,9.98,
6/24/1992,1992-06-24-14.52.46.000000,BUY,FGEC,260 ,10.03,
6/24/1992,1992-06-24-14.54.50.000000,SELL,PPHE,500 ,7.70,
6/24/1992,1992-06-24-14.55.27.000000,BUY,FGEC,200 ,10.03,
6/24/1992,1992-06-24-14.56.32.000000,SELL,PPHE,1000 ,7.68,
6/24/1992,1992-06-24-14.56.42.000000,BUY,ABJ,4 ,61.74,
6/24/1992,1992-06-24-14.56.42.000000,BUY,ABJ,36 ,61.74,
6/24/1992,1992-06-24-14.56.42.000000,BUY,ABJ,4 ,61.74,
6/24/1992,1992-06-24-14.56.42.000000,BUY,ABJ,4 ,61.74,
6/24/1992,1992-06-24-14.56.42.000000,BUY,ABJ,5 ,61.74,
6/24/1992,1992-06-24-14.56.42.000000,BUY,ABJ,6 ,61.74,
6/24/1992,1992-06-24-14.56.42.000000,BUY,ABJ,5 ,61.74,
6/24/1992,1992-06-24-14.56.42.000000,BUY,ABJ,23 ,61.74,
6/24/1992,1992-06-24-14.56.42.000000,BUY,ABJ,3 ,61.74,
6/24/1992,1992-06-24-14.56.42.000000,BUY,ABJ,3 ,61.74,
6/24/1992,1992-06-24-14.56.42.000000,BUY,ABJ,4 ,61.74,
6/24/1992,1992-06-24-14.56.42.000000,BUY,ABJ,2 ,61.74,
6/24/1992,1992-06-24-14.57.10.000000,BUY,FGEC,300 ,10.02,
6/24/1992,1992-06-24-15.02.32.000000,BUY,ZTZ,12 ,26.06,
6/24/1992,1992-06-24-15.02.32.000000,BUY,ZTZ,105 ,26.06,
6/24/1992,1992-06-24-15.02.32.000000,BUY,ZTZ,14 ,26.06,
6/24/1992,1992-06-24-15.02.32.000000,BUY,ZTZ,12 ,26.06,
6/24/1992,1992-06-24-15.02.32.000000,BUY,ZTZ,18 ,26.06,
6/24/1992,1992-06-24-15.02.32.000000,BUY,ZTZ,19 ,26.06,
6/24/1992,1992-06-24-15.02.32.000000,BUY,ZTZ,20 ,26.06,
6/24/1992,1992-06-24-15.02.32.000000,BUY,ZTZ,87 ,26.06,
6/24/1992,1992-06-24-15.02.32.000000,BUY,ZTZ,11 ,26.06,
6/24/1992,1992-06-24-15.02.32.000000,BUY,ZTZ,11 ,26.06,
6/24/1992,1992-06-24-15.02.32.000000,BUY,ZTZ,14 ,26.06,
6/24/1992,1992-06-24-15.02.32.000000,BUY,ZTZ,8 ,26.06,
6/24/1992,1992-06-24-15.05.15.000000,BUY,RIBY,2000 ,8.00,
6/24/1992,1992-06-24-15.12.19.000000,SELL,ZH,1500 ,32.50,
6/24/1992,1992-06-24-15.12.48.000000,SELL,SO,2500 ,65.99,
6/24/1992,1992-06-24-15.15.53.000000,SELL,ZEIP,1000 ,13.24,
6/24/1992,1992-06-24-15.21.07.000000,BUY,YIF,7 ,75.19,
6/24/1992,1992-06-24-15.23.59.000000,SELL,IEGK,15 ,92.78,
6/24/1992,1992-06-24-15.39.58.000000,SELL,ZEIP,1000 ,13.24,
6/24/1992,1992-06-24-15.40.09.000000,BUY,ZWA,9 ,93.31,
6/24/1992,1992-06-24-21.15.33.000000,BUY,TBBTY,1 ,575.99,
6/25/1992,1992-06-25-08.53.49.000000,SELL,JSG,1000 ,22.54,
6/25/1992,1992-06-25-09.41.12.000000,BUY,FGEC,1000 ,10.00,
6/25/1992,1992-06-25-09.51.55.000000,BUY,NQRF,1000 ,22.25,
6/25/1992,1992-06-25-09.56.52.000000,SELL,ZEIP,1000 ,13.50,
6/25/1992,1992-06-25-09.57.24.000000,SELL,ZEIP,1000 ,13.15,
6/25/1992,1992-06-25-09.57.50.000000,SELL,ZEIP,1000 ,13.19,
6/25/1992,1992-06-25-09.58.17.000000,SELL,ZEIP,1000 ,13.18,
6/25/1992,1992-06-25-10.13.42.000000,BUY,PPHE,1691 ,7.50,
6/25/1992,1992-06-25-10.26.54.000000,BUY,FGEC,1000 ,9.90,
6/25/1992,1992-06-25-10.29.20.000000,SELL,ZEIP,1800 ,13.00,
6/25/1992,1992-06-25-10.29.20.000000,SELL,ZEIP,1200 ,13.16,
6/25/1992,1992-06-25-10.31.33.000000,BUY,YZBF,1000 ,14.25,
6/25/1992,1992-06-25-10.38.38.000000,SELL,NQRF,100 ,22.12,
6/25/1992,1992-06-25-10.38.38.000000,SELL,NQRF,900 ,22.14,
6/25/1992,1992-06-25-10.49.25.000000,SELL,NQRF,1000 ,22.20,
6/25/1992,1992-06-25-11.00.40.000000,SELL,FAR,2000 ,16.90,
6/25/1992,1992-06-25-11.01.23.000000,SELL,FAR,1515 ,16.90,
6/25/1992,1992-06-25-11.25.07.000000,BUY,UYG,19 ,22.96,
6/25/1992,1992-06-25-11.25.07.000000,BUY,UYG,173 ,22.96,
6/25/1992,1992-06-25-11.25.07.000000,BUY,UYG,22 ,22.96,
6/25/1992,1992-06-25-11.25.07.000000,BUY,UYG,21 ,22.96,
6/25/1992,1992-06-25-11.25.07.000000,BUY,UYG,35 ,22.96,
6/25/1992,1992-06-25-11.25.07.000000,BUY,UYG,32 ,22.96,
6/25/1992,1992-06-25-11.25.07.000000,BUY,UYG,33 ,22.96,
6/25/1992,1992-06-25-11.25.07.000000,BUY,UYG,140 ,22.96,
6/25/1992,1992-06-25-11.25.07.000000,BUY,UYG,17 ,22.96,
6/25/1992,1992-06-25-11.25.07.000000,BUY,UYG,17 ,22.96,
6/25/1992,1992-06-25-11.25.07.000000,BUY,UYG,23 ,22.96,
6/25/1992,1992-06-25-11.25.07.000000,BUY,UYG,12 ,22.96,
6/25/1992,1992-06-25-11.45.06.000000,SELL,FYI,5000 ,20.24,
6/25/1992,1992-06-25-11.47.08.000000,SELL,AHTG,500 ,43.16,
6/25/1992,1992-06-25-12.17.13.000000,BUY,GJK,18 ,68.95,
6/25/1992,1992-06-25-12.17.13.000000,BUY,GJK,11 ,68.95,
6/25/1992,1992-06-25-12.17.13.000000,BUY,GJK,11 ,68.95,
6/25/1992,1992-06-25-12.19.29.000000,SELL,NQRF,1000 ,22.40,
6/25/1992,1992-06-25-12.29.54.000000,SELL,RYAX,10000 ,3.45,
6/25/1992,1992-06-25-12.31.02.000000,SELL,PIF,13 ,75.25,
6/25/1992,1992-06-25-12.31.02.000000,SELL,PIF,10 ,75.25,
6/25/1992,1992-06-25-12.31.02.000000,SELL,PIF,10 ,75.25,
6/25/1992,1992-06-25-12.33.12.000000,SELL,URJN,5000 ,0.17,
6/25/1992,1992-06-25-12.34.16.000000,SELL,URJN,5000 ,0.17,
6/25/1992,1992-06-25-12.36.31.000000,SELL,URJN,5000 ,0.17,
6/25/1992,1992-06-25-12.42.33.000000,SELL,URJN,5000 ,0.17,
6/25/1992,1992-06-25-12.51.51.000000,SELL,NQRF,1000 ,22.35,
6/25/1992,1992-06-25-12.57.01.000000,BUY,FGEC,16 ,9.90,
6/25/1992,1992-06-25-12.57.01.000000,BUY,FGEC,283 ,10.00,
6/25/1992,1992-06-25-12.57.01.000000,BUY,FGEC,701 ,9.93,
6/25/1992,1992-06-25-12.57.36.000000,BUY,FGEC,345 ,9.97,
6/25/1992,1992-06-25-12.57.36.000000,BUY,FGEC,655 ,9.83,
6/25/1992,1992-06-25-13.33.15.000000,SELL,FGEC,904 ,9.96,
6/25/1992,1992-06-25-13.33.15.000000,SELL,FGEC,1040 ,9.87,
6/25/1992,1992-06-25-13.44.54.000000,SELL,FGEC,1233 ,9.85,
6/25/1992,1992-06-25-13.44.54.000000,SELL,FGEC,3767 ,9.90,
6/25/1992,1992-06-25-14.01.01.000000,SELL,NQRF,4000 ,22.50,
7/29/1992,1992-06-25-14.02.33.000000,SELL,PPHE,1089 ,7.65,
8/28/1992,1992-06-25-14.02.33.000000,SELL,PPHE,1511 ,7.70,
6/25/1992,1992-06-25-14.14.50.000000,SELL,ZEIP,1000 ,13.36,
6/25/1992,1992-06-25-14.15.25.000000,SELL,ZEIP,1000 ,13.35,
6/25/1992,1992-06-25-14.21.08.000000,SELL,POF,6 ,61.93,
6/25/1992,1992-06-25-14.21.08.000000,SELL,POF,77 ,61.93,
6/25/1992,1992-06-25-14.21.08.000000,SELL,POF,7 ,61.93,
6/25/1992,1992-06-25-14.21.08.000000,SELL,POF,9 ,61.93,
6/25/1992,1992-06-25-14.21.08.000000,SELL,POF,11 ,61.93,
6/25/1992,1992-06-25-14.21.08.000000,SELL,POF,17 ,61.93,
6/25/1992,1992-06-25-14.21.08.000000,SELL,POF,19 ,61.93,
6/25/1992,1992-06-25-14.21.08.000000,SELL,POF,40 ,61.93,
6/25/1992,1992-06-25-14.21.08.000000,SELL,POF,9 ,61.93,
6/25/1992,1992-06-25-14.21.08.000000,SELL,POF,9 ,61.93,
6/25/1992,1992-06-25-14.21.08.000000,SELL,POF,8 ,61.93,
6/25/1992,1992-06-25-14.21.08.000000,SELL,POF,7 ,61.93,
6/25/1992,1992-06-25-14.48.41.000000,SELL,ZEIP,200 ,13.37,
6/25/1992,1992-06-25-14.48.41.000000,SELL,ZEIP,800 ,13.51,
6/25/1992,1992-06-25-14.58.31.000000,SELL,ZEIP,300 ,13.51,
6/25/1992,1992-06-25-14.58.31.000000,SELL,ZEIP,700 ,13.51,
6/25/1992,1992-06-25-14.59.27.000000,SELL,NQRF,819 ,22.43,
6/25/1992,1992-06-25-14.59.27.000000,SELL,NQRF,624 ,22.52,
6/25/1992,1992-06-25-14.59.27.000000,SELL,NQRF,1557 ,22.22,
6/25/1992,1992-06-25-15.00.36.000000,SELL,YZBF,2500 ,14.40,
6/25/1992,1992-06-25-15.15.04.000000,SELL,NQRF,2000 ,22.25,
6/25/1992,1992-06-25-15.23.46.000000,BUY,S,1500 ,17.23,
6/25/1992,1992-06-25-15.24.51.000000,BUY,S,1000 ,17.23,
6/25/1992,1992-06-25-15.33.10.000000,SELL,ZEIP,1000 ,13.58,
6/25/1992,1992-06-25-15.34.46.000000,SELL,YZBF,1000 ,14.35,
6/25/1992,1992-06-25-15.40.06.000000,SELL,NQRF,1162 ,22.50,
6/25/1992,1992-06-25-15.57.31.000000,SELL,JSG,500 ,22.68,
6/25/1992,1992-06-25-15.57.51.000000,BUY,FGEC,540 ,9.77,
6/25/1992,1992-06-25-21.21.00.000000,SELL,TVYQ,27 ,81.11,
6/25/1992,1992-06-25-21.21.00.000000,SELL,TVYQ,23 ,81.11,
6/25/1992,1992-06-25-21.21.00.000000,SELL,GWK,34 ,53.07,
6/25/1992,1992-06-25-21.21.00.000000,SELL,GWK,29 ,53.07,
6/26/1992,1992-06-26-09.34.23.000000,BUY,PPHE,4000 ,7.49,
6/26/1992,1992-06-26-09.40.20.000000,BUY,RIBY,2500 ,8.00,
6/26/1992,1992-06-26-09.41.22.000000,BUY,RIBY,2500 ,8.00,
6/26/1992,1992-06-26-09.43.13.000000,SELL,FKY,640 ,46.34,
6/26/1992,1992-06-26-09.46.58.000000,SELL,ZEIP,2000 ,13.18,
6/26/1992,1992-06-26-09.49.42.000000,BUY,NQRF,200 ,21.98,
6/26/1992,1992-06-26-09.49.42.000000,BUY,NQRF,4800 ,22.00,
6/26/1992,1992-06-26-09.51.35.000000,BUY,NQRF,5000 ,22.00,
6/26/1992,1992-06-26-09.52.45.000000,SELL,ZEIP,2000 ,13.25,
6/26/1992,1992-06-26-09.58.02.000000,BUY,RIBY,700 ,7.95,
6/26/1992,1992-06-26-09.58.02.000000,BUY,RIBY,2300 ,8.00,
6/26/1992,1992-06-26-09.59.27.000000,SELL,ATUPC,5000 ,24.80,
6/26/1992,1992-06-26-10.03.03.000000,SELL,NQRF,5838 ,22.02,
6/26/1992,1992-06-26-10.03.43.000000,SELL,NQRF,3000 ,22.01,
6/26/1992,1992-06-26-10.13.04.000000,SELL,YZBF,3000 ,14.30,
6/26/1992,1992-06-26-10.30.55.000000,BUY,FYO,4 ,116.92,
6/26/1992,1992-06-26-10.30.55.000000,BUY,FYO,33 ,116.92,
6/26/1992,1992-06-26-10.30.55.000000,BUY,FYO,4 ,116.92,
6/26/1992,1992-06-26-10.30.55.000000,BUY,FYO,3 ,116.92,
6/26/1992,1992-06-26-10.30.55.000000,BUY,FYO,5 ,116.92,
6/26/1992,1992-06-26-10.30.55.000000,BUY,FYO,6 ,116.92,
6/26/1992,1992-06-26-10.30.55.000000,BUY,FYO,6 ,116.92,
6/26/1992,1992-06-26-10.30.55.000000,BUY,FYO,27 ,116.92,
6/26/1992,1992-06-26-10.30.55.000000,BUY,FYO,3 ,116.92,
6/26/1992,1992-06-26-10.30.55.000000,BUY,FYO,3 ,116.92,
6/26/1992,1992-06-26-10.30.55.000000,BUY,FYO,4 ,116.92,
6/26/1992,1992-06-26-10.30.55.000000,BUY,FYO,3 ,116.92,
6/26/1992,1992-06-26-11.23.55.000000,SELL,PPHE,11000 ,7.55,
6/26/1992,1992-06-26-11.44.44.000000,BUY,FGEC,2500 ,9.74,
6/26/1992,1992-06-26-11.55.42.000000,SELL,PBC,9 ,84.91,
6/26/1992,1992-06-26-11.58.31.000000,BUY,RIBY,2500 ,8.00,
6/26/1992,1992-06-26-12.11.33.000000,BUY,PPHE,300 ,7.49,
6/26/1992,1992-06-26-12.13.21.000000,BUY,FGEC,500 ,9.80,
6/26/1992,1992-06-26-12.24.35.000000,SELL,FYI,400 ,20.24,
6/26/1992,1992-06-26-12.24.35.000000,SELL,FYI,4600 ,20.23,
6/26/1992,1992-06-26-12.34.56.000000,BUY,RIBY,500 ,7.99,
6/26/1992,1992-06-26-12.35.54.000000,BUY,FGEC,500 ,9.80,
6/26/1992,1992-06-26-12.48.07.000000,SELL,YZBF,500 ,14.17,
6/26/1992,1992-06-26-12.48.45.000000,BUY,FGEC,800 ,9.82,
6/26/1992,1992-06-26-12.52.46.000000,BUY,FGEC,321 ,9.83,
6/26/1992,1992-06-26-12.53.45.000000,BUY,RIBY,2000 ,8.00,
6/26/1992,1992-06-26-12.58.41.000000,BUY,RIBY,500 ,7.96,
6/26/1992,1992-06-26-13.02.13.000000,BUY,PPHE,500 ,7.59,
6/26/1992,1992-06-26-13.06.01.000000,BUY,RIBY,1000 ,8.01,
6/26/1992,1992-06-26-13.06.56.000000,SELL,RYAX,10000 ,3.57,
6/26/1992,1992-06-26-13.08.10.000000,BUY,RIBY,1500 ,8.04,
6/26/1992,1992-06-26-13.09.03.000000,BUY,RIBY,1500 ,8.01,
6/26/1992,1992-06-26-13.09.54.000000,BUY,RIBY,1500 ,8.05,
6/26/1992,1992-06-26-13.11.26.000000,BUY,RIBY,300 ,7.95,
6/26/1992,1992-06-26-13.11.26.000000,BUY,RIBY,700 ,8.06,
6/26/1992,1992-06-26-13.12.10.000000,BUY,RIBY,3000 ,8.06,
6/26/1992,1992-06-26-13.15.06.000000,BUY,RIBY,2500 ,8.07,
6/26/1992,1992-06-26-13.16.10.000000,BUY,RIBY,2500 ,8.07,
6/26/1992,1992-06-26-13.24.19.000000,BUY,ZTZ,10 ,26.76,
6/26/1992,1992-06-26-13.24.19.000000,BUY,ZTZ,92 ,26.76,
6/26/1992,1992-06-26-13.24.19.000000,BUY,ZTZ,12 ,26.76,
6/26/1992,1992-06-26-13.24.19.000000,BUY,ZTZ,11 ,26.76,
6/26/1992,1992-06-26-13.24.19.000000,BUY,ZTZ,16 ,26.76,
6/26/1992,1992-06-26-13.24.19.000000,BUY,ZTZ,18 ,26.76,
6/26/1992,1992-06-26-13.24.19.000000,BUY,ZTZ,17 ,26.76,
6/26/1992,1992-06-26-13.24.19.000000,BUY,ZTZ,76 ,26.76,
6/26/1992,1992-06-26-13.24.19.000000,BUY,ZTZ,10 ,26.76,
6/26/1992,1992-06-26-13.24.19.000000,BUY,ZTZ,10 ,26.76,
6/26/1992,1992-06-26-13.24.19.000000,BUY,ZTZ,13 ,26.76,
6/26/1992,1992-06-26-13.24.19.000000,BUY,ZTZ,7 ,26.76,
6/26/1992,1992-06-26-13.26.36.000000,BUY,RIBY,1000 ,8.00,
6/26/1992,1992-06-26-13.42.07.000000,BUY,FGEC,500 ,9.81,
6/26/1992,1992-06-26-13.43.18.000000,BUY,FGEC,250 ,9.81,
6/26/1992,1992-06-26-13.53.57.000000,BUY,RIBY,500 ,8.07,
6/26/1992,1992-06-26-13.53.57.000000,BUY,RIBY,500 ,8.10,
6/26/1992,1992-06-26-13.55.04.000000,SELL,YZBF,1500 ,14.27,
6/26/1992,1992-06-26-13.58.19.000000,BUY,FGEC,250 ,9.85,
6/26/1992,1992-06-26-14.02.09.000000,BUY,FGEC,280 ,9.85,
6/26/1992,1992-06-26-14.02.09.000000,BUY,FGEC,720 ,9.82,
6/26/1992,1992-06-26-14.09.55.000000,BUY,FGEC,750 ,9.92,
6/26/1992,1992-06-26-14.12.35.000000,BUY,RIBY,2500 ,8.00,
6/26/1992,1992-06-26-14.14.19.000000,BUY,RIBY,1500 ,8.07,
6/26/1992,1992-06-26-14.23.23.000000,SELL,PON,500 ,18.40,
6/26/1992,1992-06-26-14.24.18.000000,BUY,FGEC,700 ,9.95,
6/26/1992,1992-06-26-14.25.29.000000,BUY,RIBY,2500 ,8.06,
6/26/1992,1992-06-26-14.39.03.000000,BUY,RIBY,2000 ,8.07,
6/26/1992,1992-06-26-14.42.04.000000,SELL,NQRF,2000 ,22.00,
6/26/1992,1992-06-26-15.03.15.000000,BUY,FGEC,200 ,9.92,
6/26/1992,1992-06-26-15.43.03.000000,BUY,VZF,11 ,25.15,
6/26/1992,1992-06-26-15.43.03.000000,BUY,VZF,12 ,25.15,
6/26/1992,1992-06-26-15.43.03.000000,BUY,VZF,15 ,25.15,
6/26/1992,1992-06-26-15.43.03.000000,BUY,VZF,20 ,25.15,
6/26/1992,1992-06-26-15.43.03.000000,BUY,VZF,20 ,25.15,
6/26/1992,1992-06-26-15.43.03.000000,BUY,VZF,11 ,25.15,
6/26/1992,1992-06-26-15.43.03.000000,BUY,VZF,11 ,25.15,
6/26/1992,1992-06-26-15.44.14.000000,SELL,FGEC,3000 ,9.88,
6/26/1992,1992-06-26-15.45.44.000000,BUY,RIBY,2500 ,8.12,
6/26/1992,1992-06-26-21.51.49.000000,SELL,OVVO,7 ,313.37,
6/26/1992,1992-06-26-21.51.49.000000,SELL,OVVO,6 ,313.37,
6/27/1992,1992-06-27-09.34.15.000000,BUY,FGEC,7000 ,9.75,
6/27/1992,1992-06-27-09.40.07.000000,SELL,ZEIP,250 ,13.75,
6/27/1992,1992-06-27-09.40.07.000000,SELL,ZEIP,1750 ,13.26,
6/27/1992,1992-06-27-09.41.02.000000,BUY,RIBY,3000 ,8.12,
6/27/1992,1992-06-27-09.42.05.000000,BUY,RIBY,1000 ,8.20,
6/27/1992,1992-06-27-09.45.19.000000,SELL,YZBF,2500 ,14.36,
6/27/1992,1992-06-27-09.45.59.000000,SELL,YZBF,2500 ,14.42,
6/27/1992,1992-06-27-09.50.54.000000,SELL,PPHE,2000 ,7.59,
6/27/1992,1992-06-27-09.51.24.000000,SELL,PPHE,823 ,7.59,
6/27/1992,1992-06-27-09.56.09.000000,BUY,RIBY,1500 ,8.10,
6/27/1992,1992-06-27-09.56.48.000000,SELL,ZEIP,2000 ,13.32,
6/27/1992,1992-06-27-09.57.20.000000,BUY,RIBY,1500 ,8.10,
6/27/1992,1992-06-27-09.58.19.000000,BUY,RIBY,1000 ,8.10,
6/27/1992,1992-06-27-10.00.37.000000,BUY,FGEC,250 ,9.93,
6/27/1992,1992-06-27-10.01.28.000000,SELL,YZBF,1000 ,14.23,
6/27/1992,1992-06-27-10.01.47.000000,BUY,FGEC,550 ,9.93,
6/27/1992,1992-06-27-10.02.35.000000,BUY,FGEC,500 ,9.92,
6/27/1992,1992-06-27-10.24.24.000000,SELL,FREI,300 ,17.85,
6/27/1992,1992-06-27-10.26.05.000000,BUY,RIBY,1000 ,8.16,
6/27/1992,1992-06-27-10.28.58.000000,BUY,RIBY,300 ,8.19,
6/27/1992,1992-06-27-10.28.58.000000,BUY,RIBY,300 ,8.22,
6/27/1992,1992-06-27-10.32.16.000000,BUY,RIBY,1500 ,8.25,
6/27/1992,1992-06-27-10.32.59.000000,SELL,RCQ,110 ,77.50,
6/27/1992,1992-06-27-10.34.44.000000,SELL,SPK,400 ,35.98,
6/27/1992,1992-06-27-10.35.27.000000,BUY,FGEC,700 ,9.77,
6/27/1992,1992-06-27-10.37.10.000000,BUY,RIBY,796 ,8.25,
6/27/1992,1992-06-27-10.47.15.000000,BUY,RIBY,500 ,8.28,
6/27/1992,1992-06-27-10.48.17.000000,BUY,RIBY,333 ,8.33,
6/27/1992,1992-06-27-10.49.10.000000,BUY,RIBY,333 ,8.34,
6/27/1992,1992-06-27-10.50.29.000000,BUY,FGEC,500 ,9.70,
6/27/1992,1992-06-27-10.51.33.000000,SELL,YZBF,1000 ,14.45,
6/27/1992,1992-06-27-10.51.54.000000,BUY,FGEC,500 ,9.71,
6/27/1992,1992-06-27-10.53.43.000000,BUY,VZF,100 ,25.82,
6/27/1992,1992-06-27-10.53.43.000000,BUY,VZF,13 ,25.82,
6/27/1992,1992-06-27-10.53.43.000000,BUY,VZF,82 ,25.82,
6/27/1992,1992-06-27-10.53.43.000000,BUY,VZF,14 ,25.82,
6/27/1992,1992-06-27-10.53.43.000000,BUY,VZF,8 ,25.82,
6/27/1992,1992-06-27-10.54.42.000000,BUY,RIBY,500 ,8.42,
6/27/1992,1992-06-27-10.56.06.000000,BUY,RIBY,500 ,8.44,
6/27/1992,1992-06-27-10.56.54.000000,BUY,RIBY,500 ,8.42,
6/27/1992,1992-06-27-11.00.43.000000,BUY,RIBY,1000 ,8.38,
6/27/1992,1992-06-27-11.01.15.000000,BUY,RIBY,1000 ,8.35,
6/27/1992,1992-06-27-11.01.45.000000,BUY,RIBY,1000 ,8.44,
6/27/1992,1992-06-27-11.02.23.000000,BUY,RIBY,3000 ,8.49,
6/27/1992,1992-06-27-11.03.14.000000,BUY,RIBY,300 ,8.47,
6/27/1992,1992-06-27-11.03.14.000000,BUY,RIBY,700 ,8.31,
6/27/1992,1992-06-27-11.03.51.000000,BUY,RIBY,250 ,8.28,
6/27/1992,1992-06-27-11.03.51.000000,BUY,RIBY,250 ,8.50,
6/27/1992,1992-06-27-11.04.27.000000,BUY,RIBY,271 ,8.50,
6/27/1992,1992-06-27-11.04.27.000000,BUY,RIBY,729 ,8.24,
6/27/1992,1992-06-27-11.05.11.000000,BUY,RIBY,100 ,8.03,
6/27/1992,1992-06-27-11.05.11.000000,BUY,RIBY,1300 ,8.01,
6/27/1992,1992-06-27-11.05.11.000000,BUY,RIBY,1600 ,8.50,
6/27/1992,1992-06-27-11.07.04.000000,BUY,ABI,5 ,81.91,
6/27/1992,1992-06-27-11.17.57.000000,SELL,ERTA,1 ,270.32,
6/27/1992,1992-06-27-11.17.57.000000,SELL,ERTA,9 ,270.32,
6/27/1992,1992-06-27-11.17.57.000000,SELL,ERTA,1 ,270.32,
6/27/1992,1992-06-27-11.17.57.000000,SELL,ERTA,1 ,270.32,
6/27/1992,1992-06-27-11.17.57.000000,SELL,ERTA,2 ,270.32,
6/27/1992,1992-06-27-11.17.57.000000,SELL,ERTA,2 ,270.32,
6/27/1992,1992-06-27-11.17.57.000000,SELL,ERTA,2 ,270.32,
6/27/1992,1992-06-27-11.17.57.000000,SELL,ERTA,7 ,270.32,
6/27/1992,1992-06-27-11.17.57.000000,SELL,ERTA,1 ,270.32,
6/27/1992,1992-06-27-11.17.57.000000,SELL,ERTA,1 ,270.32,
6/27/1992,1992-06-27-11.17.57.000000,SELL,ERTA,1 ,270.32,
6/27/1992,1992-06-27-11.17.57.000000,SELL,ERTA,1 ,270.32,
6/27/1992,1992-06-27-11.26.24.000000,BUY,FGEC,750 ,9.73,
6/27/1992,1992-06-27-11.29.00.000000,SELL,YZBF,1767 ,14.45,
6/27/1992,1992-06-27-11.33.23.000000,BUY,RIBY,2734 ,8.45,
6/27/1992,1992-06-27-11.35.31.000000,BUY,YZFP,5000 ,0.60,
6/27/1992,1992-06-27-12.23.41.000000,BUY,SFP,400 ,9.67,
6/27/1992,1992-06-27-12.23.41.000000,BUY,SFP,8353 ,9.67,
6/27/1992,1992-06-27-12.23.41.000000,BUY,SFP,200 ,9.57,
6/27/1992,1992-06-27-12.23.41.000000,BUY,SFP,1047 ,9.60,
6/27/1992,1992-06-27-12.29.44.000000,SELL,NNCY,4 ,91.42,
6/27/1992,1992-06-27-12.53.35.000000,BUY,PUEJ,5 ,63.78,
6/27/1992,1992-06-27-12.55.12.000000,BUY,ZEX,10 ,58.26,
6/27/1992,1992-06-27-13.12.03.000000,SELL,YLO,10 ,97.38,
6/27/1992,1992-06-27-13.17.43.000000,BUY,KBZ,21 ,101.23,
6/27/1992,1992-06-27-13.22.53.000000,SELL,HAC,6 ,99.38,
6/27/1992,1992-06-27-13.24.23.000000,SELL,YTS,22 ,28.62,
6/27/1992,1992-06-27-13.50.26.000000,SELL,NZG,10 ,89.01,
6/27/1992,1992-06-27-14.08.34.000000,SELL,ZH,3 ,31.52,
6/27/1992,1992-06-27-14.08.34.000000,SELL,ZH,11 ,31.52,
6/27/1992,1992-06-27-14.08.34.000000,SELL,ZH,4 ,31.52,
6/27/1992,1992-06-27-14.18.43.000000,BUY,ZEB,11 ,39.34,
6/27/1992,1992-06-27-14.18.43.000000,BUY,ZEB,37 ,39.34,
6/27/1992,1992-06-27-14.18.43.000000,BUY,ZEB,15 ,39.34,
6/27/1992,1992-06-27-15.32.47.000000,SELL,ZAFG,2 ,69.44,
6/27/1992,1992-06-27-15.45.51.000000,BUY,UFL,3 ,97.03,
6/27/1992,1992-06-27-21.46.35.000000,BUY,FYO,9 ,116.22,
6/27/1992,1992-06-27-21.46.35.000000,BUY,FYO,8 ,116.22,
6/27/1992,1992-06-27-21.46.36.000000,SELL,TJJ,5 ,254.33,
6/27/1992,1992-06-27-21.46.36.000000,SELL,TJJ,5 ,254.33,
6/30/1992,1992-06-30-09.50.40.000000,BUY,RIBY,2686 ,8.49,
6/30/1992,1992-06-30-10.01.09.000000,BUY,TVYQ,6 ,83.96,
6/30/1992,1992-06-30-10.01.09.000000,BUY,TVYQ,46 ,83.96,
6/30/1992,1992-06-30-10.01.09.000000,BUY,TVYQ,6 ,83.96,
6/30/1992,1992-06-30-10.01.09.000000,BUY,TVYQ,5 ,83.96,
6/30/1992,1992-06-30-10.01.09.000000,BUY,TVYQ,8 ,83.96,
6/30/1992,1992-06-30-10.01.09.000000,BUY,TVYQ,9 ,83.96,
6/30/1992,1992-06-30-10.01.09.000000,BUY,TVYQ,9 ,83.96,
6/30/1992,1992-06-30-10.01.09.000000,BUY,TVYQ,37 ,83.96,
6/30/1992,1992-06-30-10.01.09.000000,BUY,TVYQ,5 ,83.96,
6/30/1992,1992-06-30-10.01.09.000000,BUY,TVYQ,5 ,83.96,
6/30/1992,1992-06-30-10.01.09.000000,BUY,TVYQ,6 ,83.96,
6/30/1992,1992-06-30-10.01.09.000000,BUY,TVYQ,4 ,83.96,
6/30/1992,1992-06-30-12.46.36.000000,SELL,OOG.S,5000 ,22.16,
